@id	name	short_name	old_name	date_started	population:pupils:2012	population:pupils:2015	isced:level	addr:region	addr:province	addr:town	addr:city	addr:borough	addr:housenumber	addr:street	addr:street:corner	addr:neighbourhood	addr:village	addr:hamlet	operator	latitude	longitude	hrslph100m	priority
304067	Dampias National High School			2008	172	172	2	Northern Mindanao	Misamis Oriental	Binuangan									Initao District of Misamis Oriental Schools Division, Department of Education	8.906596	124.786071	true	medium
304086	Matangad National High School			2008	508	508	2-3	Northern Mindanao	Misamis Oriental	Gitagum							Matangad		Initao District of Misamis Oriental Schools Division, Department of Education	8.574624	124.372699	true	medium
127763	Pangayawan Elementary School			2000	163	189	1	Northern Mindanao	Misamis Oriental	Gitagum							Pangayawan		Libertad District of Misamis Oriental Schools Division, Department of Education	8.5887203	124.3863756	true	medium
304070	Esperanza National High School		Esperanza Barangay  High School	2008	480	480	2	Northern Mindanao	Misamis Oriental	Kinoguitan							Esperanza		Initao District of Misamis Oriental Schools Division, Department of Education	9.00478	124.826274	true	medium
127811	Suminanap Primary School			2000	19	23	1	Northern Mindanao	Misamis Oriental	Manticao						Suminanap	Pagawan		Manticao District of Misamis Oriental Schools Division, Department of Education	8.380638	124.286209	true	medium
127929	Linangkayan Elementary School			2000	284	325	1	Northern Mindanao	Misamis Oriental	Naawan							Linangkayan		Naawan District of Misamis Oriental Schools Division, Department of Education	8.4114928	124.2915518	true	medium
127849	Tingalan Elementary School			2000	168	201	1	Northern Mindanao	Misamis Oriental	Opol									Opol District of Misamis Oriental Schools Division, Department of Education	8.486094	124.527264	false	medium
127852	Bunal Elementary School			2000	79	88	1	Northern Mindanao	Misamis Oriental	Salay							Bunal		Salay District of Misamis Oriental Schools Division, Department of Education	8.853703	124.810259	true	medium
127909	V.N. Chavez Memorial Central School		Villanueva Central School	2000	2666	3058	1	Northern Mindanao	Misamis Oriental	Villanueva							Poblacion 2		Villanueva District of Misamis Oriental Schools Division, Department of Education	8.584443	124.771324	true	medium
131265	J. Marquez Elementary School			1985	1465	1695	1	Soccsksargen	City of Cotabato		Cotabato			S.K. Pendatun Extension					District VII Cotabato City Schools Division, Department of Education	7.219152	124.258853	true	medium
131266	Vilo Central Elementary School			1964	1999	2251	1	Soccsksargen	City of Cotabato		Cotabato			Don Abelardo Street					District VIII Cotabato City Schools Division, Department of Education	7.217349	124.251537	true	medium
304634	Notre Dame Village National High School			1994	1975	2006	2-3	Soccsksargen	City of Cotabato		Cotabato			San Herminigildo Street					District III Cotabato City Schools Division, Department of Education	7.188055556	124.2419444	true	medium
131332	Ginatilan Elementary School			1948	426	468	1	Soccsksargen	North Cotabato		Kidapawan			Ilomavis Road					District II Kidapawan City Schools Division, Department of Education	7.046929936	125.1757734	true	medium
131339	Sibug Memorial Elementary School			1958-06-01	376	420	1	Soccsksargen	North Cotabato		Kidapawan					Purok 7			District II Kidapawan City Schools Division, Department of Education	7.02730661	125.0990856	true	medium
129834	Alamada Central Elementary School			1955	1041	1135	1	Soccsksargen	North Cotabato	Alamada									Alamada West District of North Cotabato Schools Division, Department of Education	7.384815006	124.5527767	true	medium
129868	Pagangan Elementary School			1949	394	450	1	Soccsksargen	North Cotabato	Aleosan							Pagangan		Aleosan East District of North Cotabato Schools Division, Department of Education	7.115201631	124.5990868	true	medium
304416	Antipas National High School – Malire Annex			1998	145	145	2-3	Soccsksargen	North Cotabato	Antipas							Malire		Antipas District of North Cotabato Schools Division, Department of Education	7.292330386	125.1008924	true	medium
129943	Malinao Central Elementary School			1957	761	860	1	Soccsksargen	North Cotabato	Banisilan						Block 73	Malinao		Banisilan North District of North Cotabato Schools Division, Department of Education	7.56174657	124.709444	true	medium
129963	Liliongan Elementary School			1958	402	462	1	Soccsksargen	North Cotabato	Carmen						Purok 2	Liliongan		Carmen North District of North Cotabato Schools Division, Department of Education	7.365371706	124.7861092	true	medium
129994	Ugalingan Elementary School			1950	565	613	1	Soccsksargen	North Cotabato	Carmen									Carmen South District of North Cotabato Schools Division, Department of Education	7.15288725	124.8030535	true	medium
304468	Malapag National High School			1981	1007	1007	2-3	Soccsksargen	North Cotabato	Carmen									Carmen North District of North Cotabato Schools Division, Department of Education	7.406350227	124.8063428	true	medium
129995	Aringay Elementary School			1931	458	518	1	Soccsksargen	North Cotabato	Kabacan									Kabacan North District of North Cotabato Schools Division, Department of Education	7.125111191	124.8369424	true	medium
304490	Pangao-an High School			1999	513	513	2-3	Soccsksargen	North Cotabato	Magpet							Pangao-an		Magpet East District of North Cotabato Schools Division, Department of Education	7.117568325	125.1590723	true	medium
130070	Bagumbayan Elementary School			1980	225	254	1	Soccsksargen	North Cotabato	Magpet									Magpet West District of North Cotabato Schools Division, Department of Education	7.208393285	125.0957861	true	medium
130086	Ireneo R. Castro Elementary School		Patulangon Elementary School	1967	191	212	1	Soccsksargen	North Cotabato	Makilala				National Highway		Malasila	Patulangon		Makilala Central District of North Cotabato Schools Division, Department of Education	6.947068501	125.1080523	true	medium
130084	Balawan Elementary School			1986	78	91	1	Soccsksargen	North Cotabato	Makilala									Makilala Central District of North Cotabato Schools Division, Department of Education	6.917903581	125.1324962	false	medium
304476	Matalam National High School – Linao			1969	617	617	2-3	Soccsksargen	North Cotabato	Matalam									Matalam North District of North Cotabato Schools Division, Department of Education	7.221701941	125.0155776	true	medium
130172	Lieutenant Jesus Yermo Elementary School		Bagumba Elementary School	1969	168	205	1	Soccsksargen	North Cotabato	Midsayap									Midsayap South-West District of North Cotabato Schools Division, Department of Education	7.194552075	124.5104872	true	medium
130269	Gallego Elementary School		Malu-ao Elementary School	1952	213	243	1	Soccsksargen	North Cotabato	Pigkawayan									Pigcawayan North District of North Cotabato Schools Division, Department of Education	7.289089436	124.4158877	true	medium
130293	Manuangan Elementary School			1958	238	271	1	Soccsksargen	North Cotabato	Pigkawayan									Pigcawayan South District of North Cotabato Schools Division, Department of Education	7.271814744	124.4015977	true	medium
130386	Sumakwelan Primary School			1982	138	158	1	Soccsksargen	North Cotabato	President Roxas			Lot 60						President Roxas South District of North Cotabato Schools Division, Department of Education	7.131499127	125.034719	true	medium
130437	Sofan Elementary School			1972	420	460	0-1	Soccsksargen	Sarangani	Alabel						Sofan	Pag-asa		East Alabel District of Sarangani Schools Division, Department of Education	6.109923	125.405891	true	medium
304520	Tokawal National High School			1998	320	320	2-3	Soccsksargen	Sarangani	Alabel							Tokawal		Southwest Alabel District of Sarangani Schools Division, Department of Education	6.16263	125.25708	true	medium
130488	Cabading Elementary School			1980	230	276	0-1	Soccsksargen	Sarangani	Kiamba							Luma		West Kiamba District of Sarangani Schools Division, Department of Education	6.033989	124.540802	true	medium
130546	Upo Elementary School			1966	425	484	0-1	Soccsksargen	Sarangani	Maitum						Antam	Upo		West Maitum District of Sarangani Schools Division, Department of Education	6.108211	124.465393	true	medium
130564	Millona Upper Suyan Elementary School			1948	562	664	0-1	Soccsksargen	Sarangani	Malapatan						Mission	Upper Suyan		Malapatan II District of Sarangani Schools Division, Department of Education	6.048798	125.425041	true	medium
130611	Malandag Central Elementary School			1956	1549	1824	0-1	Soccsksargen	Sarangani	Malungon							Malandag		West Malungon District of Sarangani Schools Division, Department of Education	6.3062669	125.2521271	true	medium
130589	Bangkal Elementary School			1970	172	192	0-1	Soccsksargen	Sarangani	Malungon							Poblacion	Bangkal	South Malungon District of Sarangani Schools Division, Department of Education	6.400644	125.259605	true	medium
131303	H. Bayan, Sr. Central Elementary School			1985	1179	1343	1	Soccsksargen	South Cotabato		General Santos					Maligaya	Buaya		Buayan District of General Santos City Schools Division, Department of Education	6.119418	125.22564	true	medium
131324	Upper Tambler Elementary School II			2002-05-01	1822	2072	1	Soccsksargen	South Cotabato		General Santos						Fatima		North Fatima District of General Santos City Schools Division, Department of Education	6.071313	125.119309	true	medium
304641	Fatima National High School			1991	3368	3368	2-3	Soccsksargen	South Cotabato		General Santos						Fatima		South Fatima District of General Santos City Schools Division, Department of Education	6.075512	125.114581	true	medium
131311	Jose P. Laurel Elementary School			1985	1230	1390	0-1	Soccsksargen	South Cotabato		General Santos						Laurel North		Pedro Acharon District of General Santos City Schools Division, Department of Education	6.11567	125.166069	true	medium
131285	Lagao 2nd Barrio Elementary School			1964	1255	1444	0-1	Soccsksargen	South Cotabato		General Santos					Vsm	San Isidro		North District General Santos City Schools Division, Department of Education	6.140885	125.165375	true	medium
304654	Lagao National High School – Annex			1999	383	383	2-3	Soccsksargen	South Cotabato		General Santos					Malipayon	San Isidro		North District General Santos City Schools Division, Department of Education	6.144647	125.184628	true	medium
131270	Dadiangas Heights Elementary School			1982-06-01	1444	1645	1	Soccsksargen	South Cotabato		General Santos					Block 5, Dadiangas Heights,			South District General Santos City Schools Division, Department of Education	6.125647	125.174158	true	medium
131276	Dadiangas West Central Elementary School			1949	4245	4663	1	Soccsksargen	South Cotabato		General Santos			Magsaysay Avenue					West District General Santos City Schools Division, Department of Education	6.1094128	125.1690408	true	medium
317001	General Santos City Integrated School & Special Education Center			2013-04-22	1504	1509	2	Soccsksargen	South Cotabato		General Santos								North District General Santos City Schools Division, Department of Education	6.1105964	125.1677431	true	medium
316721	Lampari National High School – Banga Annex			2009	187	187	2	Soccsksargen	South Cotabato	Banga							Banga		Banga East District of South Cotabato Schools Division, Department of Education	6.29018	124.889	true	medium
304566	San Miguel National High School			1968	504	504	2-3	Soccsksargen	South Cotabato	Norala									Norala District of South Cotabato Schools Division, Department of Education	6.491284	124.717957	true	medium
130727	Klinan Elementary School			1947	399	469	1	Soccsksargen	South Cotabato	Polomolok									Polomolok East District of South Cotabato Schools Division, Department of Education	6.225417	125.122855	true	medium
130757	Magsaysay Elementary School			1969	155	184	1	Soccsksargen	South Cotabato	Santo Niño									Sto. Niño District of South Cotabato Schools Division, Department of Education	6.475278	124.693596	true	medium
130805	Datal Bila Elementary School		Datal Bila Primary School	1998	282	330	1	Soccsksargen	South Cotabato	T'boli							Datal Bila		T ' Boli West District of South Cotabato Schools Division, Department of Education	6.066604	124.820155	true	medium
130829	Lugan Central Elementary School			1977	2018	2235	1	Soccsksargen	South Cotabato	T'boli							Lugan 1		T ' Boli West District of South Cotabato Schools Division, Department of Education	6.218889	124.819984	true	medium
316924	Lamsalome Integrated School			2013-05-22	115	115	2	Soccsksargen	South Cotabato	T'boli									T ' Boli West District of South Cotabato Schools Division, Department of Education	6.279219	124.906469	true	medium
130916	Mindeva Sison Elementary School			2002	236	276	1	Soccsksargen	Sultan Kudarat	Bagumbayan						Santan			Bagumbayan I District of Sultan Kudarat Schools Division, Department of Education	6.550902	124.583794	true	medium
131012	Bambad Elementary School			1955	598	666	1	Soccsksargen	Sultan Kudarat	Isulan									Isulan South District of Sultan Kudarat Schools Division, Department of Education	6.574722222	124.6019444	true	medium
131018	San Martin Elementary School			2002	85	95	1	Soccsksargen	Sultan Kudarat	Isulan								San Martin	Isulan South District of Sultan Kudarat Schools Division, Department of Education	6.521046	124.630432	true	medium
131207	Bayawa Elementary School			2002	627	690	1	Soccsksargen	Sultan Kudarat	President Quirino						Kemal			Pres. Quirino South District of Sultan Kudarat Schools Division, Department of Education	6.699474	124.737396	true	medium
131057	Malegdeg Primary School			2002	106	122	1	Soccsksargen	Sultan Kudarat	Sen. Ninoy Aquino									Kulaman I District of Sultan Kudarat Schools Division, Department of Education	6.482295	124.32753	true	medium
131061	Sapale Primary School			2002	58	63	1	Soccsksargen	Sultan Kudarat	Sen. Ninoy Aquino								Sapale	Kulaman I District of Sultan Kudarat Schools Division, Department of Education	6.511602	124.418221	true	medium
114630	Dina-ut Primary School			1975	91	104	0-1	Western Visayas	Aklan	Altavas						Dina-ut	Man-up		Altavas District of Aklan Schools Division, Department of Education	11.492137	122.533264	true	medium
114674	San Isidro Primary School			2002	16	25	0-1	Western Visayas	Aklan	Banga							San Isidro		Banga District of Aklan Schools Division, Department of Education	11.700166	122.356606	true	medium
114668	Aguinaldo T. Repiedad, Sr. Integrated School		Linabuan Sur Elementary School	1966	458	519	0-1	Western Visayas	Aklan	Banga									Banga District of Aklan Schools Division, Department of Education	11.649835	122.344401	true	medium
114670	Mangga Primary School			1970	17	22	1	Western Visayas	Aklan	Banga								Mangga	Banga District of Aklan Schools Division, Department of Education	11.553362	122.3389	true	medium
302320	Maloco National High School			1968	617	617	2-3	Western Visayas	Aklan	Ibajay				Trinidad Street					Ibajay I District of Aklan Schools Division, Department of Education	11.784014	122.148656	true	medium
114757	Kalibo Integrated Special Education Center		Kalibo Ii Elementary School	1948	760	890	0-1	Western Visayas	Aklan	Kalibo				19 Martyrs Street					Kalibo II District of Aklan Schools Division, Department of Education	11.706953	122.366592	true	medium
114790	Marapayao Primary School			1984	6	12	0-1	Western Visayas	Aklan	Libacao									Libacao District of Aklan Schools Division, Department of Education	11.408519	122.27972	false	medium
114796	Pinonoy Primary School			1948	63	76	0-1	Western Visayas	Aklan	Libacao									Libacao District of Aklan Schools Division, Department of Education	11.472623	122.299805	true	medium
114802	Alas-as Primary School			1989	52	62	0-1	Western Visayas	Aklan	Madalag									Madalag District of Aklan Schools Division, Department of Education	11.503155	122.28277	true	medium
114818	Mananggad Primary School			1956	73	87	0-1	Western Visayas	Aklan	Madalag								Mananggad	Madalag District of Aklan Schools Division, Department of Education	11.409192	122.24762	true	medium
114844	Tugas-Dumga Elementary School			1950	258	301	0-1	Western Visayas	Aklan	Makato									Makato District of Aklan Schools Division, Department of Education	11.729563	122.281265	true	medium
114854	Napa-an Primary School			1972	75	92	0-1	Western Visayas	Aklan	Malay									Malay District of Aklan Schools Division, Department of Education	11.89557	121.923	false	medium
310610	Kinalangay Viejo Integrated School		Kinalangay Elementary School	2003	170	170	2	Western Visayas	Aklan	Malinao									Malinao District of Aklan Schools Division, Department of Education	11.643	122.309	true	medium
114907	New Washington Elementary School			1923	1281	1401	0-1	Western Visayas	Aklan	New Washington				L. Magalit Street					New Washington District of Aklan Schools Division, Department of Education	11.648201	122.434044	true	medium
114916	Bubog Elementary School		Bubog Primary School	1930	177	207	0-1	Western Visayas	Aklan	Numancia							Bubog Ilaya		Numancia District of Aklan Schools Division, Department of Education	11.7164969	122.3414616	true	medium
114968	Mayos Elementary School			1954	136	148	1	Western Visayas	Antique	Barbaza									Barbaza District of Antique Schools Division, Department of Education	11.21955275	122.0883504	false	medium
115016	Sabang I Elementary School		Paaralang Buhay Ng Sabang I	1955	158	180	0-1	Western Visayas	Antique	Caluya									Caluya District of Antique Schools Division, Department of Education	11.8945	121.5483	true	medium
115038	Culasi Central School			1920	540	605	0-1	Western Visayas	Antique	Culasi				National Road					Culasi District of Antique Schools Division, Department of Education	11.421846	122.054292	true	medium
115058	Tomao Primary School			2000	21	34	0-1	Western Visayas	Antique	Culasi									Culasi District of Antique Schools Division, Department of Education	11.422692	122.069629	true	medium
115077	Miacton Elementary School			2001	50	58	0-1	Western Visayas	Antique	Hamtic									Hamtic North District of Antique Schools Division, Department of Education	10.691795	121.978487	true	medium
115099	Villavert Memorial Elementary School			1968	91	105	0-1	Western Visayas	Antique	Hamtic									Hamtic South District of Antique Schools Division, Department of Education	10.6299307	121.9950897	false	medium
115127	Bulanao Elementary School			1950	227	255	0-1	Western Visayas	Antique	Libertad				Eliab Street					Libertad District of Antique Schools Division, Department of Education	11.76085248	121.9696872	false	medium
115201	Magarang Elementary School			2005	114	131	0-1	Western Visayas	Antique	Patnongon									Patnongon II District of Antique Schools Division, Department of Education	10.98175022	122.0517323	true	medium
115228	Rosario J. Moscoso Memorial School			1965	112	129	0-1	Western Visayas	Antique	San Jose									San Jose District of Antique Schools Division, Department of Education	10.7846	121.9447	true	medium
115255	Bagumbayan Primary School			1995	86	89	0-1	Western Visayas	Antique	San Remigio									San Remegio II District of Antique Schools Division, Department of Education	10.87268642	122.1167307	true	medium
115326	Mabini Primary School			1997	93	107	0-1	Western Visayas	Antique	Sibalom							Mabini		Sibalom South District of Antique Schools Division, Department of Education	10.75319598	122.0430712	false	medium
311704	Don Ynocencio A. del Rosario National High School		Tanque National High School – Dayao Extension	2008	893	893	2-3	Western Visayas	Capiz		Roxas					Purok 3			District I Roxas City Schools Division, Department of Education	11.5890616	122.725265	true	medium
115411	Agnaga Elementary School			1971	165	185	1	Western Visayas	Capiz	Cuartero									Cuartero District of Capiz Schools Division, Department of Education	11.30277778	122.7661111	true	medium
115413	Balingasag Primary School			1984	66	80	1	Western Visayas	Capiz	Cuartero									Cuartero District of Capiz Schools Division, Department of Education	11.32388889	122.7475	true	medium
115428	Sinabsaban Elementary School		Sinabsaban Primary School	1945	135	153	1	Western Visayas	Capiz	Cuartero									Cuartero District of Capiz Schools Division, Department of Education	11.33166667	122.7555556	true	medium
115432	Centro Primary School			1946	68	79	1	Western Visayas	Capiz	Dao							Centro		Dao District of Capiz Schools Division, Department of Education	11.3554	122.7413	true	medium
115470	Aglanot Elementary School			1965	302	348	1	Western Visayas	Capiz	Dumarao							Aglanot		Dumarao District of Capiz Schools Division, Department of Education	11.24	122.8402778	true	medium
302386	Bungsuan National High School			1976	800	800	2-3	Western Visayas	Capiz	Dumarao							Bungsuan		Dumarao District of Capiz Schools Division, Department of Education	11.255066	122.734883	true	medium
115494	Sibariwan Elementary School			1960	206	236	1	Western Visayas	Capiz	Dumarao							Sibariwan		Dumarao District of Capiz Schools Division, Department of Education	11.24694444	122.8163889	true	medium
115489	Nagsulang Primary School			2000	171	193	1	Western Visayas	Capiz	Dumarao									Dumarao District of Capiz Schools Division, Department of Education	11.27694444	122.7769444	true	medium
302409	Jamindan National High School			2000	1594	1594	2-3	Western Visayas	Capiz	Jamindan						Poblacion			Jamindan District of Capiz Schools Division, Department of Education	11.4078986	122.5103903	true	medium
115746	Wenceslao Onas Elementary School		Wenceslao Onas Primary School	2002	152	174	1	Western Visayas	Capiz	Sapi-an						Perara	Dapdapan		Sapian District of Capiz Schools Division, Department of Education	11.4941	122.6179	true	medium
115771	Aglinab Elementary School			1960	131	151	1	Western Visayas	Capiz	Tapaz							Aglinab		Tapaz East District of Capiz Schools Division, Department of Education	11.22083333	122.4791667	true	medium
115786	Minan Primary School			1990	43	54	1	Western Visayas	Capiz	Tapaz							Minan		Tapaz East District of Capiz Schools Division, Department of Education	11.25194444	122.3663889	true	medium
117605	Graciano Lopez Jaena Elementary School		Ilaya Elementary School	1938	1132	1255	1	Western Visayas	Iloilo		Iloilo			Burgos Street			Burgos-Mabini		Lapaz District of Iloilo City Schools Division, Department of Education	10.717262	122.565643	true	medium
117600	TCT-AR Foundation Integrated School		Lanit Elementary School	2005	562	645	1	Western Visayas	Iloilo		Iloilo	Jaro					Dungon B		Jaro District of Iloilo City Schools Division, Department of Education	10.773141	122.569039	true	medium
117611	A. Mirasol Elementary School			1950	626	681	1	Western Visayas	Iloilo		Iloilo						Q. Abeto		Mandurriao District of Iloilo City Schools Division, Department of Education	10.71848	122.543373	true	medium
117628	Barrio Obrero Elementary School			1952	1025	1169	1	Western Visayas	Iloilo		Iloilo					Zone 2			Montes-Lapuz District of Iloilo City Schools Division, Department of Education	10.697379	122.585351	true	medium
302747	La Paz National High School		Lapuz High School	1969	2733	2733	2-3	Western Visayas	Iloilo		Iloilo			Jereos Avenue					Lapaz District of Iloilo City Schools Division, Department of Education	10.71055556	122.5719444	true	medium
311501	Iloilo City Special Education & Integrated School for Exceptional Children			2003	173	173	2-3	Western Visayas	Iloilo		Iloilo			Mabini	Gen. Luna				Iloilo City Schools Division, Department of Education	10.700336	122.564201	true	medium
117904	Maasin Elementary School			1949	274	312	0-1	Western Visayas	Iloilo		Passi						Buenavista		District I (West) Passi City Schools Division, Department of Education	11.1463889	122.6312222	true	medium
117910	Agahon Elementary School			1945	328	374	0-1	Western Visayas	Iloilo		Passi						Gemomua-agahon		District II (East) Passi City Schools Division, Department of Education	11.203101	122.776463	true	medium
117903	Gines-Viejo Elementary School			1948	286	327	0-1	Western Visayas	Iloilo		Passi						Gines Viejo		District I (West) Passi City Schools Division, Department of Education	11.1187222	122.6249444	true	medium
117902	Cairojan Elementary School			1948	177	210	0-1	Western Visayas	Iloilo		Passi								District I (West) Passi City Schools Division, Department of Education	11.1448056	122.6029444	true	medium
117909	Quinagaringan Elementary School			1945	308	361	0-1	Western Visayas	Iloilo		Passi								District I (West) Passi City Schools Division, Department of Education	11.1218056	122.5932222	true	medium
117924	Magdungao Proper Elementary School			1975	130	148	0-1	Western Visayas	Iloilo		Passi								District II (East) Passi City Schools Division, Department of Education	11.206907	122.686945	true	medium
302807	Salngan National High School			1968	863	863	2-3	Western Visayas	Iloilo		Passi								District II (East) Passi City Schools Division, Department of Education	11.1766944	122.7133056	true	medium
312202	Man-it Integrated School			2013-06-01	333	333	2	Western Visayas	Iloilo		Passi								District II (East) Passi City Schools Division, Department of Education	11.099046	122.63629	true	medium
115918	Agbobolo Primary School			1975	19	19	1	Western Visayas	Iloilo	Ajuy									Ajuy District of Iloilo Schools Division, Department of Education	11.178065	123.000359	false	medium
115929	Pantalan Navarro Elementary School			1969	158	180	1	Western Visayas	Iloilo	Ajuy									Ajuy District of Iloilo Schools Division, Department of Education	11.182	123.054	true	medium
115936	Punta Buri Elementary School			1950	222	251	1	Western Visayas	Iloilo	Ajuy									Ajuy District of Iloilo Schools Division, Department of Education	11.137561	123.119919	false	medium
115974	Anilao Central Elementary School			1939	972	1107	1	Western Visayas	Iloilo	Anilao							Poblacion		Anilao District of Iloilo Schools Division, Department of Education	10.981976	122.732048	true	medium
115984	Guipis Elementary School			1969	104	123	1	Western Visayas	Iloilo	Anilao									Anilao District of Iloilo Schools Division, Department of Education	11.008938	122.682266	true	medium
115986	Medina Elementary School			1946	183	215	1	Western Visayas	Iloilo	Anilao									Anilao District of Iloilo Schools Division, Department of Education	10.974224	122.67746	false	medium
115987	Mostro Elementary School			1978	281	320	1	Western Visayas	Iloilo	Anilao									Anilao District of Iloilo Schools Division, Department of Education	11.005904	122.715225	false	medium
116024	Tingui-an Elementary School			1945	205	247	1	Western Visayas	Iloilo	Balasan							Tingui-an		Balasan District of Iloilo Schools Division, Department of Education	11.458827	123.100601	true	medium
116027	Bobon Primary School		Felimon S. Lumampao Primary School	1995	29	50	1	Western Visayas	Iloilo	Banate							Bobon		Banate District of Iloilo Schools Division, Department of Education	11.052239	122.810844	false	medium
311001	Valerio P. Palmares National High School			2008	556	556	2-3	Western Visayas	Iloilo	Batad							Tanao		Batad District of Iloilo Schools Division, Department of Education	11.2313082	122.5666446	true	medium
116155	Tupol Elementary School			1938	116	132	1	Western Visayas	Iloilo	Cabatuan									Cabatuan II District of Iloilo Schools Division, Department of Education	10.865914	122.468469	true	medium
311019	Calinog National Comprehensive High School – Binolusan Pequeño Extension			2007	198	198	2	Western Visayas	Iloilo	Calinog							Binolusan Pequeno		Calinog II District of Iloilo Schools Division, Department of Education	11.164256	122.433701	true	medium
116168	Marinas Primary School			1984	44	44	1	Western Visayas	Iloilo	Calinog								Antolihawan	Calinog I District of Iloilo Schools Division, Department of Education	11.125855	122.456017	false	medium
116183	Hilwan Primary School			1986	29	45	1	Western Visayas	Iloilo	Calinog									Calinog II District of Iloilo Schools Division, Department of Education	11.291548	122.330017	false	medium
116192	Masaroy Primary School			1965	17	27	1	Western Visayas	Iloilo	Calinog									Calinog II District of Iloilo Schools Division, Department of Education	11.020564	122.561073	true	medium
116234	Miape-Aro Primary School			1999	9	33	1	Western Visayas	Iloilo	Concepcion									Concepcion District of Iloilo Schools Division, Department of Education	11.22017	123.18626	true	medium
116245	Domingo Y. Sobremonte Memorial School			2000	198	216	1	Western Visayas	Iloilo	Concepcion									Concepcion District of Iloilo Schools Division, Department of Education	11.21025	123.0505	true	medium
116250	Jamul-awon Elementary School			1948	201	227	1	Western Visayas	Iloilo	Concepcion									Concepcion District of Iloilo Schools Division, Department of Education	11.21973	123.0735	true	medium
116252	Lo-ong Elementary School			1954	361	401	1	Western Visayas	Iloilo	Concepcion									Concepcion District of Iloilo Schools Division, Department of Education	11.20016	123.11595	true	medium
116258	Nipa Elementary School			1965	154	190	1	Western Visayas	Iloilo	Concepcion									Concepcion District of Iloilo Schools Division, Department of Education	11.17038	123.12452	true	medium
116262	Sanggutan Elementary School			1963	373	414	1	Western Visayas	Iloilo	Concepcion									Concepcion District of Iloilo Schools Division, Department of Education	11.198105	123.1755192	true	medium
116291	Bagongbong Primary School			1960	114	132	1	Western Visayas	Iloilo	Dueñas							Bagongbong		Due¤as District of Iloilo Schools Division, Department of Education	11.090734	122.566048	true	medium
302500	Estancia National High School			1995	3800	3800	2-3	Western Visayas	Iloilo	Estancia							Tacbuyan		Estancia District of Iloilo Schools Division, Department of Education	11.465809	123.140175	true	medium
116370	Barasan Elementary School			1965	129	145	1	Western Visayas	Iloilo	Igbaras									Igbaras District of Iloilo Schools Division, Department of Education	10.737159	122.257346	true	medium
116379	Jovellar Elementary School			1963	254	293	1	Western Visayas	Iloilo	Igbaras									Igbaras District of Iloilo Schools Division, Department of Education	10.70998	122.276756	true	medium
116419	Panuran Primary School			1990	113	133	1	Western Visayas	Iloilo	Janiuay									Janiuay II District of Iloilo Schools Division, Department of Education	11.031645	122.398735	false	medium
116422	Tiringanan Primary School			1968	94	121	1	Western Visayas	Iloilo	Janiuay									Janiuay II District of Iloilo Schools Division, Department of Education	10.961184	122.522598	true	medium
116436	Maite Pequeño Elementary School			1959	142	164	1	Western Visayas	Iloilo	Lambunao							Maite Pequeño		Lambunao East District of Iloilo Schools Division, Department of Education	11.059418	122.496673	true	medium
116463	Pajo Elementary School			1961	184	208	1	Western Visayas	Iloilo	Lambunao							Pajo		Lambunao West District of Iloilo Schools Division, Department of Education	11.076944	122.479722	true	medium
116432	Lanot Poong Elementary School			1940	125	142	1	Western Visayas	Iloilo	Lambunao							Poong		Lambunao East District of Iloilo Schools Division, Department of Education	11.343157	122.74157	true	medium
116435	Maite Grande Elementary School			1949	121	136	1	Western Visayas	Iloilo	Lambunao									Lambunao East District of Iloilo Schools Division, Department of Education	11.063885	122.488147	true	medium
116443	Agustin Gallego Memorial Elementary School		Alugmawa Elementary School	1962	110	132	1	Western Visayas	Iloilo	Lambunao									Lambunao West District of Iloilo Schools Division, Department of Education	11.105833	122.511389	true	medium
116489	Cristito Lapating Memorial Elementary School			1959	368	384	1	Western Visayas	Iloilo	Lemery									Lemery District of Iloilo Schools Division, Department of Education	11.261919	122.897186	false	medium
116502	Apian Elementary School			1905	99	115	1	Western Visayas	Iloilo	Leon									Leon I District of Iloilo Schools Division, Department of Education	11.307708	122.849808	false	medium
116534	Bulay Primary School			1953	15	22	1	Western Visayas	Iloilo	Maasin									Maasin District of Iloilo Schools Division, Department of Education	10.934956	122.470947	true	medium
116591	Oyungan Elementary School				127	153	1	Western Visayas	Iloilo	Miagao							Oyungan		Miagao West District of Iloilo Schools Division, Department of Education	10.623914	122.184662	true	medium
116588	Miagao West Central Elementary School		Palaca-damilisan Elementary School	1932	491	555	1	Western Visayas	Iloilo	Miagao							Tabunacan		Miagao West District of Iloilo Schools Division, Department of Education	10.634627	122.200417	true	medium
116583	Igbita-Tigmalapad Elementary School		Igbita Primary School	1940	143	156	1	Western Visayas	Iloilo	Miagao							Tigmalapad		Miagao West District of Iloilo Schools Division, Department of Education	10.710631	122.182098	true	medium
116577	Valencia Elementary School			1947	318	360	1	Western Visayas	Iloilo	Miagao									Miagao East District of Iloilo Schools Division, Department of Education	10.656462	122.267058	true	medium
116607	Bilidan Elementary School			1940	149	169	1	Western Visayas	Iloilo	New Lucena							Bilidan		New Lucena District of Iloilo Schools Division, Department of Education	10.78694444	122.5069444	true	medium
116611	Cagban Elementary School			1937	127	140	1	Western Visayas	Iloilo	New Lucena							Cagban		New Lucena District of Iloilo Schools Division, Department of Education	10.873093	122.548798	true	medium
